Date,Open,High,Low,Close,Adj Close,Volume
2016-06-29,105.279999,106.529999,105.230003,106.309998,100.534172,31356700
2016-06-30,106.489998,107.610001,106.129997,107.540001,101.697395,36300800
2016-07-01,107.489998,108.480003,107.449997,108.080002,102.208046,19902800
2016-07-05,107.510002,107.660004,106.839996,107.419998,101.583916,21167900
2016-07-06,106.910004,108.349998,106.570000,108.300003,102.416084,24579300
2016-07-07,108.400002,108.860001,108.110001,108.620003,102.718674,19161700
2016-07-08,109.199997,110.360001,109.019997,110.300003,104.307434,29457900
2016-07-11,110.669998,111.339996,110.660004,110.930000,104.903206,20218500
2016-07-12,111.610001,111.790001,111.339996,111.489998,105.432785,21906100
2016-07-13,111.750000,111.820000,111.209999,111.220001,105.177429,21107800
2016-07-14,111.959999,112.190002,111.699997,111.980003,105.896179,20871000
2016-07-15,112.239998,112.300003,111.550003,111.800003,105.725922,17999300
2016-07-18,111.870003,112.739998,111.849998,112.540001,106.425697,20713900
2016-07-19,112.150002,112.480003,111.930000,112.129997,106.037979,18936700
2016-07-20,112.739998,113.650002,112.599998,113.440002,107.276840,24997900
2016-07-21,113.519997,113.739998,112.870003,113.180000,107.030952,18885400
2016-07-22,113.260002,113.779999,112.910004,113.650002,107.475418,20003400
2016-07-25,113.559998,113.690002,113.279999,113.660004,107.484879,12968100
2016-07-26,113.620003,114.199997,113.220001,113.790001,107.607811,21223800
2016-07-27,114.750000,114.879997,114.099998,114.580002,108.354904,27646100
2016-07-28,114.760002,115.110001,114.400002,114.980003,108.733185,16939700
2016-07-29,115.239998,115.540001,114.870003,115.230003,108.969589,22385300
2016-08-01,115.309998,116.129997,115.169998,115.839996,109.546432,13990100
2016-08-02,115.669998,115.769997,114.220001,114.959999,108.714241,21278400
2016-08-03,114.870003,115.349998,114.800003,115.339996,109.073601,15011300
2016-08-04,115.300003,115.779999,115.029999,115.669998,109.385666,12835300
2016-08-05,116.260002,117.040001,116.129997,116.779999,110.435356,23196600
2016-08-08,116.839996,116.870003,116.279999,116.650002,110.312424,12358200
2016-08-09,116.739998,117.290001,116.669998,116.919998,110.567764,13276500
2016-08-10,116.989998,117.019997,116.309998,116.620003,110.284065,14688400
2016-08-11,117.019997,117.370003,116.779999,117.120003,110.756897,12969800
2016-08-12,116.919998,117.209999,116.790001,117.199997,110.832550,19379000
2016-08-15,117.349998,117.970001,117.309998,117.699997,111.305389,11777800
2016-08-16,117.480003,117.489998,117.029999,117.050003,110.690720,14161400
2016-08-17,117.080002,117.300003,116.430000,117.260002,110.889305,15980300
2016-08-18,117.150002,117.459999,116.949997,117.290001,110.917664,10036300
2016-08-19,117.080002,117.519997,116.760002,117.260002,110.889305,18743000
2016-08-22,117.089996,117.550003,116.870003,117.349998,110.974403,14500600
2016-08-23,117.809998,118.010002,117.510002,117.559998,111.172981,11997900
2016-08-24,117.480003,117.639999,116.410004,116.800003,110.454292,17728700
2016-08-25,116.500000,116.970001,116.360001,116.610001,110.274620,24266300
2016-08-26,116.650002,117.540001,116.080002,116.779999,110.435356,23896000
2016-08-29,116.809998,117.250000,116.790001,116.940002,110.586670,11184900
2016-08-30,116.750000,117.089996,116.160004,116.559998,110.227325,19843300
2016-08-31,116.379997,116.559998,115.949997,116.440002,110.113853,16169800
2016-09-01,116.480003,116.879997,115.910004,116.739998,110.397537,20944700
2016-09-02,117.320000,117.559998,116.680000,117.120003,110.756897,18088200
2016-09-06,117.320000,117.849998,117.059998,117.849998,111.447227,18525200
2016-09-07,117.959999,118.120003,117.470001,117.919998,111.513443,17546900
2016-09-08,117.570000,117.599998,116.919998,117.230003,110.860924,20125300
2016-09-09,116.250000,116.510002,114.260002,114.279999,108.071175,50813300
2016-09-12,113.639999,116.489998,113.629997,116.330002,110.009811,39646000
2016-09-13,115.750000,116.089996,114.730003,115.290001,109.026321,45863900
2016-09-14,115.410004,116.470001,115.379997,115.839996,109.546432,28221800
2016-09-15,115.870003,117.820000,115.860001,117.639999,111.248634,38521400
2016-09-16,117.220001,117.410004,116.709999,117.290001,111.195564,27596500
2016-09-19,117.589996,117.949997,116.550003,116.779999,110.712044,16222900
2016-09-20,117.199997,117.480003,116.800003,117.000000,110.920616,18078600
2016-09-21,117.500000,118.320000,116.809998,118.150002,112.010849,31546800
2016-09-22,118.839996,119.220001,118.720001,119.089996,112.902031,22614400
2016-09-23,119.000000,119.000000,118.160004,118.330002,112.181511,22213400
2016-09-26,117.660004,117.800003,117.169998,117.339996,111.242966,16403900
2016-09-27,117.260002,118.559998,117.150002,118.500000,112.342697,20238400
2016-09-28,118.650002,118.769997,118.089996,118.699997,112.532280,14794300
2016-09-29,118.500000,118.720001,117.330002,117.839996,111.716980,27207500
2016-09-30,118.150002,119.070000,118.029999,118.720001,112.551231,25543200
2016-10-03,118.570000,118.699997,118.089996,118.550003,112.390099,19216400
2016-10-04,118.900002,119.160004,117.919998,118.370003,112.219437,21239700
2016-10-05,118.720001,119.169998,118.669998,118.790001,112.617607,14481300
2016-10-06,118.639999,118.980003,118.150002,118.730003,112.560738,11987100
2016-10-07,118.839996,119.010002,117.889999,118.470001,112.314255,19984200
2016-10-10,119.080002,119.480003,119.029999,119.220001,113.025276,19687300
2016-10-11,119.120003,119.139999,117.000000,117.519997,111.413589,27774400
2016-10-12,117.629997,117.820000,117.059998,117.419998,111.318802,14267800
2016-10-13,116.620003,117.320000,115.940002,117.000000,110.920616,22821000
2016-10-14,117.580002,118.050003,117.070000,117.139999,111.053329,21313300
2016-10-17,117.040001,117.300003,116.669998,116.820000,110.749977,14182700
2016-10-18,118.209999,118.410004,117.800003,117.860001,111.735939,19276700
2016-10-19,117.769997,118.019997,117.639999,117.849998,111.726448,13702900
2016-10-20,117.730003,117.970001,117.029999,117.709999,111.593742,18132200
2016-10-21,117.800003,118.220001,117.410004,118.150002,112.010849,15707800
2016-10-24,118.910004,119.650002,118.889999,119.570000,113.357086,19143000
2016-10-25,119.639999,119.660004,119.010002,119.190002,112.996826,20341800
2016-10-26,118.419998,119.029999,118.029999,118.379997,112.228912,20463700
2016-10-27,118.889999,118.989998,117.669998,117.839996,111.716980,19099800
2016-10-28,117.500000,118.110001,116.739998,117.099998,111.015434,35369300
2016-10-31,117.529999,117.529999,116.930000,116.989998,110.911148,18749400
2016-11-01,117.190002,117.209999,115.099998,116.110001,110.076866,23498700
2016-11-02,116.029999,116.300003,114.889999,115.180000,109.195190,26960100
2016-11-03,114.989998,115.370003,113.919998,114.050003,108.123909,36205200
2016-11-04,113.769997,114.540001,113.449997,113.650002,107.744690,26997500
2016-11-07,115.489998,116.470001,115.300003,116.349998,110.304405,26591200
2016-11-08,116.230003,117.639999,115.959999,117.110001,111.024910,20777900
2016-11-09,115.739998,117.839996,115.599998,117.650002,111.536850,70234400
2016-11-10,118.220001,118.379997,114.199997,115.750000,109.735565,72825400
2016-11-11,115.250000,116.050003,114.839996,115.800003,109.782982,41115200
2016-11-14,115.830002,115.940002,114.029999,114.629997,108.673759,35906000
2016-11-15,115.500000,116.620003,115.330002,116.220001,110.181152,31796600
2016-11-16,115.669998,116.989998,115.669998,116.910004,110.835312,16538100
2016-11-17,116.849998,117.779999,116.610001,117.760002,111.641129,20598600
2016-11-18,117.900002,118.099998,117.209999,117.320000,111.223984,16428700
2016-11-21,117.610001,118.650002,117.570000,118.540001,112.380608,20268500
2016-11-22,119.010002,119.190002,118.610001,118.900002,112.721893,18850600
2016-11-23,118.510002,118.639999,117.900002,118.419998,112.266838,22926000
2016-11-25,118.559998,118.849998,118.419998,118.800003,112.627106,7162800
2016-11-28,118.650002,119.080002,118.410004,118.529999,112.371124,13479000
2016-11-29,118.639999,119.510002,118.300003,118.940002,112.759811,18553000
2016-11-30,119.089996,119.129997,117.459999,117.500000,111.394646,30405300
2016-12-01,117.459999,117.470001,115.290001,115.470001,109.470139,39796600
2016-12-02,115.540001,116.160004,115.220001,115.699997,109.688171,32876800
2016-12-05,116.300003,117.059998,115.769997,116.599998,110.541412,21419700
2016-12-06,116.930000,117.080002,116.389999,116.879997,110.806847,27293300
2016-12-07,116.639999,118.510002,116.290001,118.360001,112.209938,26622400
2016-12-08,118.410004,118.870003,118.180000,118.570000,112.409035,18578400
2016-12-09,119.010002,119.540001,119.000000,119.500000,113.290703,21863100
2016-12-12,118.970001,119.209999,118.470001,118.959999,112.778778,23259300
2016-12-13,119.320000,121.110001,119.320000,120.459999,114.200829,54477900
2016-12-14,120.610001,121.000000,119.860001,120.209999,113.963844,28746000
2016-12-15,120.370003,121.110001,120.080002,120.400002,114.143951,22762300
2016-12-16,120.339996,120.580002,119.360001,119.599998,113.720840,26283900
2016-12-19,119.720001,120.830002,119.550003,120.089996,114.186745,21138700
2016-12-20,120.470001,120.769997,120.330002,120.550003,114.624153,11461800
2016-12-21,120.599998,120.680000,120.190002,120.459999,114.538551,7079300
2016-12-22,120.470001,120.500000,119.650002,120.120003,114.215279,16645000
2016-12-23,119.919998,120.250000,119.809998,120.199997,114.291344,9007500
2016-12-27,120.459999,121.519997,120.410004,120.820000,114.880859,16110600
2016-12-28,121.080002,121.190002,119.800003,119.879997,113.987045,17975200
2016-12-29,119.849998,120.129997,119.330002,119.709999,113.825417,13267500
2016-12-30,119.940002,119.949997,118.139999,118.480003,112.655891,41749000
2017-01-03,119.269997,119.989998,118.889999,119.540001,113.663773,22307600
2017-01-04,119.669998,120.410004,119.660004,120.190002,114.281822,19749100
2017-01-05,120.099998,120.949997,120.099998,120.870003,114.928421,20644300
2017-01-06,121.000000,122.250000,120.690002,121.930000,115.936302,24074300
2017-01-09,122.029999,122.550003,121.949997,122.330002,116.316643,18909200
2017-01-10,122.379997,122.970001,122.099998,122.599998,116.573372,16176600
2017-01-11,122.650002,122.930000,122.019997,122.930000,116.887146,20686000
2017-01-12,122.489998,122.820000,121.599998,122.739998,116.706490,19622500
2017-01-13,122.800003,123.370003,122.800003,123.160004,117.105858,16930800
2017-01-17,122.839996,123.029999,122.430000,122.790001,116.754021,14538500
2017-01-18,122.970001,123.160004,122.660004,123.040001,116.991737,12499700
2017-01-19,123.220001,123.650002,122.720001,122.980003,116.934685,12710700
2017-01-20,123.519997,123.830002,122.919998,123.250000,117.191406,22091000
2017-01-23,123.169998,123.529999,122.570000,123.349998,117.286484,17434200
2017-01-24,123.589996,124.370003,123.379997,124.180000,118.075684,17640900
2017-01-25,124.959999,125.459999,124.849998,125.430000,119.264244,15036200
2017-01-26,125.599998,125.820000,125.339996,125.559998,119.387886,16052200
2017-01-27,125.830002,125.919998,125.389999,125.800003,119.616058,15053000
2017-01-30,125.379997,125.379997,124.129997,124.820000,118.684242,25006700
2017-01-31,124.379997,124.599998,123.849998,124.570000,118.446510,19091100
2017-02-01,125.449997,125.680000,124.860001,125.430000,119.264244,22861900
2017-02-02,125.209999,125.699997,124.860001,125.320000,119.159668,15101400
2017-02-03,125.449997,125.809998,125.330002,125.680000,119.501938,16957200
2017-02-06,125.470001,125.849998,125.349998,125.830002,119.644577,11630100
2017-02-07,126.089996,126.550003,125.970001,126.290001,120.081985,17541100
2017-02-08,126.120003,126.680000,125.879997,126.500000,120.281639,12569100
2017-02-09,126.629997,127.239998,126.559998,126.959999,120.719017,17542700
2017-02-10,127.239998,127.559998,127.019997,127.379997,121.118393,13915700
2017-02-13,127.769997,128.259995,127.720001,128.100006,121.803009,19120200
2017-02-14,128.149994,128.539993,127.739998,128.529999,122.211853,16333500
2017-02-15,128.440002,129.350006,128.369995,129.289993,122.934464,17891400
2017-02-16,129.369995,129.630005,128.919998,129.250000,122.896461,15098300
2017-02-17,129.059998,129.820007,129.039993,129.809998,123.428917,15563700
2017-02-21,130.059998,130.529999,129.990005,130.449997,124.037437,18479600
2017-02-22,130.330002,130.589996,130.110001,130.500000,124.085052,12110900
2017-02-23,130.699997,130.699997,129.490005,130.009995,123.619110,17489000
2017-02-24,129.419998,130.259995,129.380005,130.259995,123.856819,18624500
2017-02-27,130.020004,130.429993,129.800003,130.419998,124.008965,12008700
2017-02-28,130.389999,130.449997,129.660004,130.020004,123.628624,16598600
2017-03-01,130.850006,131.679993,130.600006,131.440002,124.978806,25813800
2017-03-02,131.410004,131.429993,130.619995,130.779999,124.351250,19951400
2017-03-03,130.690002,131.059998,130.339996,131.020004,124.579483,13722700
2017-03-06,130.589996,130.949997,130.210007,130.729996,124.303734,12026200
2017-03-07,130.470001,131.080002,130.279999,130.509995,124.094543,15500900
2017-03-08,130.589996,131.149994,130.460007,130.740005,124.313232,15776000
2017-03-09,130.710007,131.020004,130.139999,130.839996,124.408325,20855300
2017-03-10,131.440002,131.600006,130.820007,131.389999,124.931274,21922600
2017-03-13,131.339996,131.639999,131.270004,131.610001,125.140457,10731600
2017-03-14,131.309998,131.360001,130.759995,131.289993,124.836205,14019700
2017-03-15,131.559998,132.410004,131.139999,132.100006,125.606369,22709100
2017-03-16,132.350006,132.350006,131.710007,132.009995,125.520813,18457300
2017-03-17,131.899994,132.039993,131.619995,131.690002,125.476982,21234500
2017-03-20,131.649994,132.110001,131.460007,131.809998,125.591316,10105200
2017-03-21,132.309998,132.429993,129.729996,129.809998,123.685631,35841900
2017-03-22,129.850006,130.820007,129.679993,130.690002,124.524124,29177900
2017-03-23,130.520004,130.880005,130.139999,130.360001,124.209732,20311700
2017-03-24,130.779999,131.289993,130.130005,130.630005,124.466980,22967600
2017-03-27,129.699997,131.070007,129.399994,130.839996,124.667068,18472400
2017-03-28,130.839996,132.029999,130.550003,131.639999,125.429283,23721900
2017-03-29,131.729996,132.300003,131.589996,132.250000,126.010574,13710000
2017-03-30,132.199997,132.610001,132.080002,132.470001,126.220177,16092400
2017-03-31,132.279999,132.740005,132.130005,132.380005,126.134407,19841400
2017-04-03,132.490005,132.809998,131.559998,132.300003,126.058182,23700300
2017-04-04,131.919998,132.529999,131.869995,132.509995,126.258263,13400000
2017-04-05,132.699997,133.479996,131.720001,131.970001,125.743767,32011200
2017-04-06,132.100006,132.389999,131.699997,132.039993,125.810448,18832200
2017-04-07,132.000000,132.369995,131.500000,131.970001,125.743767,16743100
2017-04-10,132.100006,132.570007,131.660004,132.020004,125.791405,15619300
2017-04-11,131.899994,132.100006,130.500000,131.449997,125.248306,33778400
2017-04-12,131.429993,131.539993,130.779999,130.919998,124.743286,15955200
2017-04-13,130.740005,131.509995,130.380005,130.399994,124.247818,23683000
2017-04-17,130.770004,131.500000,130.720001,131.479996,125.276802,13325500
2017-04-18,131.039993,131.660004,130.949997,131.279999,125.086281,12841100
2017-04-19,131.850006,132.289993,131.309998,131.490005,125.286423,17764800
2017-04-20,132.020004,132.880005,131.820007,132.589996,126.334534,21977900
2017-04-21,132.710007,132.759995,132.220001,132.559998,126.305908,22454900
2017-04-24,134.029999,134.289993,133.800003,134.160004,127.830421,22469900
2017-04-25,134.600006,135.369995,134.479996,135.130005,128.754654,19384400
2017-04-26,135.179993,135.509995,134.860001,134.940002,128.573624,25398500
2017-04-27,135.270004,135.750000,135.190002,135.750000,129.345459,16136500
2017-04-28,136.289993,136.339996,135.770004,135.990005,129.574081,22771900
2017-05-01,136.440002,137.380005,136.380005,137.199997,130.727051,24815500
2017-05-02,137.369995,137.490005,137.020004,137.429993,130.946167,18345100
2017-05-03,137.119995,137.169998,136.619995,136.990005,130.526947,23827600
2017-05-04,136.970001,137.429993,136.559998,137.039993,130.574554,14630100
2017-05-05,137.389999,137.539993,136.880005,137.539993,131.050949,19330700
2017-05-08,137.610001,137.839996,137.330002,137.839996,131.336853,13279900
2017-05-09,138.050003,138.630005,137.929993,138.320007,131.794159,28426100
2017-05-10,138.399994,138.449997,137.910004,138.399994,131.870392,20499400
2017-05-11,138.020004,138.330002,137.380005,138.289993,131.765564,27232100
2017-05-12,138.350006,138.630005,138.229996,138.600006,132.060944,19738600
2017-05-15,138.660004,139.119995,138.529999,139.039993,132.480209,20481300
2017-05-16,139.399994,139.639999,138.990005,139.619995,133.032852,21786000
2017-05-17,138.509995,138.770004,136.050003,136.070007,129.650375,55642200
2017-05-18,136.020004,137.720001,135.869995,137.259995,130.784180,41319900
2017-05-19,137.750000,138.419998,137.660004,137.839996,131.336853,36730100
2017-05-22,138.149994,139.070007,138.100006,139.000000,132.442123,19509700
2017-05-23,139.410004,139.419998,138.779999,139.139999,132.575485,19687500
2017-05-24,139.559998,139.850006,139.169998,139.779999,133.185303,15891900
2017-05-25,140.309998,141.330002,140.009995,140.970001,134.319153,23928600
2017-05-26,141.000000,141.279999,140.809998,141.220001,134.557358,13851600
2017-05-30,141.149994,141.509995,141.059998,141.339996,134.671692,20306400
2017-05-31,141.839996,141.839996,140.570007,141.289993,134.624023,33229400
2017-06-01,141.580002,141.899994,140.979996,141.839996,135.148102,20120700
2017-06-02,142.339996,143.490005,142.110001,143.460007,136.691711,37222900
2017-06-05,143.449997,143.679993,143.229996,143.429993,136.663071,15727500
2017-06-06,143.259995,143.729996,142.649994,142.860001,136.119965,22393000
2017-06-07,143.259995,143.539993,142.600006,143.419998,136.653519,18842400
2017-06-08,143.740005,143.800003,142.789993,143.570007,136.796478,25417400
2017-06-09,143.740005,143.899994,138.110001,139.979996,133.375854,109783700
2017-06-12,138.800003,139.479996,137.470001,139.229996,132.661224,104454000
2017-06-13,140.009995,140.559998,139.279999,140.360001,133.737930,51193000
2017-06-14,140.929993,140.929993,138.619995,139.750000,133.156738,60093800
2017-06-15,138.339996,139.279999,137.490005,139.130005,132.565948,55145200
2017-06-16,138.679993,138.779999,137.639999,138.149994,131.990799,48087400
2017-06-19,139.490005,140.589996,139.279999,140.460007,134.197800,39626500
2017-06-20,140.320007,140.500000,139.309998,139.360001,133.146866,40935100
2017-06-21,139.679993,140.809998,139.589996,140.740005,134.465302,35743400
2017-06-22,140.960007,141.220001,140.339996,140.699997,134.427094,24099100
2017-06-23,140.539993,141.419998,140.149994,141.240005,134.943039,21654300
2017-06-26,142.050003,142.289993,140.270004,140.580002,134.312485,34411100
2017-06-27,140.050003,140.220001,138.020004,138.029999,131.876160,65957800
2017-06-28,138.539993,140.139999,137.740005,140.020004,133.777435,57427200
2017-06-29,139.440002,139.440002,136.250000,137.589996,131.455780,88769400
2017-06-30,137.979996,138.669998,137.190002,137.639999,131.503525,68898300
2017-07-03,138.270004,138.429993,136.100006,136.190002,130.118210,32797000
2017-07-05,136.619995,137.899994,136.160004,137.529999,131.398438,42116600
2017-07-06,136.479996,137.059998,135.800003,136.289993,130.213699,48430500
2017-07-07,136.750000,138.130005,136.740005,137.759995,131.618179,36970400
2017-07-10,137.850006,138.990005,137.500000,138.660004,132.478058,24853500
2017-07-11,138.460007,139.220001,137.940002,139.050003,132.850708,31517700
2017-07-12,140.240005,140.860001,139.960007,140.699997,134.427094,36045800
2017-07-13,140.869995,141.350006,140.600006,141.009995,134.723251,31073600
2017-07-14,141.639999,142.300003,141.190002,142.119995,135.783813,34544800
2017-07-17,142.270004,142.690002,141.919998,142.190002,135.850662,25343200
2017-07-18,142.089996,143.169998,141.639999,143.139999,136.758331,25748500
2017-07-19,143.559998,144.190002,143.500000,143.979996,137.560913,33752300
2017-07-20,144.350006,144.440002,143.520004,144.169998,137.742401,36139400
2017-07-21,143.639999,144.110001,143.350006,144.110001,137.685074,39697100
2017-07-24,144.089996,144.869995,143.919998,144.770004,138.315674,26712700
2017-07-25,144.289993,144.740005,144.009995,144.399994,137.962143,28120900
2017-07-26,144.759995,144.949997,144.529999,144.869995,138.411209,18610600
2017-07-27,145.820007,145.960007,142.300003,143.960007,137.541794,80665900
2017-07-28,143.100006,144.080002,142.869995,143.839996,137.427094,38013200
2017-07-31,144.250000,144.429993,142.919998,143.229996,136.844330,33848600
2017-08-01,143.720001,143.759995,143.119995,143.559998,137.159592,20149400
2017-08-02,144.490005,144.520004,142.610001,143.949997,137.532227,41769700
2017-08-03,144.089996,144.169998,143.130005,143.389999,136.997192,27112800
2017-08-04,143.710007,143.970001,143.059998,143.649994,137.245590,29472900
2017-08-07,143.910004,144.559998,143.710007,144.559998,138.115005,17933900
2017-08-08,144.279999,145.470001,143.899994,144.309998,137.876144,30810400
2017-08-09,143.119995,144.190002,142.789993,144.119995,137.694626,36169500
2017-08-10,143.300003,143.399994,140.889999,141.029999,134.742401,63331700
2017-08-11,141.220001,142.410004,140.899994,142.100006,135.764709,45862500
2017-08-14,143.229996,144.149994,143.190002,143.929993,137.513138,34161000
2017-08-15,144.289993,144.300003,143.639999,144.029999,137.608643,25509200
2017-08-16,144.389999,144.960007,143.800003,144.279999,137.847473,31913000
2017-08-17,143.720001,143.940002,141.330002,141.330002,135.029053,70191000
2017-08-18,141.410004,142.199997,140.649994,141.229996,134.933472,60751900
2017-08-21,141.220001,141.529999,140.179993,141.050003,134.761505,37111500
2017-08-22,141.809998,143.350006,141.759995,143.199997,136.815659,36294200
2017-08-23,142.479996,143.009995,142.380005,142.690002,136.328400,25702300
2017-08-24,143.009995,143.169998,141.470001,142.270004,135.927094,38160800
2017-08-25,142.820007,143.179993,141.779999,141.970001,135.640472,26380400
2017-08-28,142.399994,142.740005,141.949997,142.410004,136.060898,15362100
2017-08-29,141.190002,143.210007,141.059998,142.970001,136.595932,24498300
2017-08-30,143.089996,144.889999,143.000000,144.649994,138.201035,33642700
2017-08-31,145.059998,146.210007,144.979996,146.199997,139.681885,38480700
2017-09-01,146.389999,146.589996,145.610001,146.000000,139.490845,22293600
2017-09-05,145.570007,145.880005,143.600006,144.690002,138.239243,44794300
2017-09-06,145.059998,145.460007,144.080002,145.130005,138.659622,30722700
2017-09-07,145.399994,145.839996,144.940002,145.470001,138.984451,22721100
2017-09-08,145.279999,145.350006,144.059998,144.210007,137.780624,27890100
2017-09-11,145.339996,146.119995,145.300003,145.869995,139.366638,27126300
2017-09-12,146.279999,146.410004,145.529999,146.220001,139.701004,30256700
2017-09-13,145.970001,146.440002,145.729996,146.419998,139.892044,28450900
2017-09-14,145.850006,146.289993,145.470001,145.559998,139.070435,35296400
2017-09-15,145.529999,146.589996,145.289993,146.059998,139.548126,46422400
2017-09-18,145.910004,146.369995,145.110001,145.550003,139.365265,24858200
2017-09-19,145.809998,146.009995,145.309998,145.800003,139.604645,20871200
2017-09-20,145.750000,145.910004,144.229996,145.350006,139.173782,34236200
2017-09-21,145.250000,145.259995,143.949997,144.460007,138.321579,28841800
2017-09-22,144.000000,144.529999,143.850006,144.320007,138.187531,21702400
2017-09-25,143.750000,143.830002,142.100006,142.800003,136.732101,54947700
2017-09-26,143.529999,143.800003,142.669998,143.169998,137.086380,29628800
2017-09-27,143.929993,145.000000,143.570007,144.460007,138.321579,33249400
2017-09-28,144.110001,144.559998,143.779999,144.410004,138.273727,24149400
2017-09-29,144.699997,145.559998,144.320007,145.449997,139.269531,43102400
2017-10-02,145.669998,146.169998,144.929993,145.580002,139.393997,27351300
2017-10-03,145.770004,146.059998,145.449997,145.889999,139.690826,19715200
2017-10-04,145.610001,146.339996,145.470001,146.029999,139.824860,26381100
2017-10-05,146.559998,147.539993,146.410004,147.460007,141.194077,31562400
2017-10-06,146.960007,147.660004,146.960007,147.660004,141.385635,23561100
2017-10-09,147.850006,148.009995,147.300003,147.490005,141.222824,13704800
2017-10-10,147.990005,148.139999,146.949997,147.600006,141.328156,19223100
2017-10-11,147.529999,148.070007,147.339996,148.039993,141.749435,12439100
2017-10-12,147.820007,148.350006,147.619995,147.770004,141.490906,14513500
2017-10-13,148.369995,148.509995,147.779999,148.339996,142.036697,18409900
2017-10-16,148.710007,148.889999,148.389999,148.850006,142.525070,21809400
2017-10-17,148.800003,149.059998,148.570007,149.039993,142.706955,13138200
2017-10-18,149.190002,149.210007,148.639999,148.860001,142.534592,17218200
2017-10-19,147.990005,148.330002,147.270004,148.309998,142.007996,27680300
2017-10-20,148.910004,149.039993,148.529999,148.710007,142.391006,30173300
2017-10-23,149.020004,149.029999,147.529999,147.740005,141.462219,29297100
2017-10-24,148.029999,148.300003,147.440002,147.990005,141.701599,20289500
2017-10-25,147.699997,148.179993,146.330002,147.429993,141.165344,36179100
2017-10-26,147.339996,147.710007,146.919998,146.960007,140.715363,28230200
2017-10-27,149.429993,151.520004,149.199997,151.240005,144.813461,60165100
2017-10-30,151.130005,152.190002,150.990005,151.580002,145.139038,31733400
2017-10-31,152.070007,152.369995,151.630005,152.149994,145.684814,26319300
2017-11-01,152.759995,152.830002,151.500000,152.100006,145.636963,29481600
2017-11-02,151.929993,151.990005,150.770004,151.809998,145.359268,31017400
2017-11-03,152.360001,153.289993,151.839996,153.270004,146.757217,26199200
2017-11-06,153.149994,153.850006,153.100006,153.789993,147.255112,28693900
2017-11-07,153.669998,154.080002,153.339996,153.880005,147.341293,21333100
2017-11-08,153.800003,154.539993,153.619995,154.500000,147.934952,17373500
2017-11-09,153.229996,153.770004,152.110001,153.690002,147.159393,40594500
2017-11-10,153.330002,153.800003,153.059998,153.679993,147.149826,20150800
2017-11-13,153.100006,154.070007,153.100006,153.869995,147.331741,12522400
2017-11-14,153.330002,153.500000,152.570007,153.309998,146.795502,25173800
2017-11-15,152.649994,153.000000,151.779999,152.589996,146.106125,24808000
2017-11-16,153.360001,154.889999,153.330002,154.539993,147.973236,34790600
2017-11-17,154.580002,154.690002,153.800003,153.949997,147.408310,28725800
2017-11-20,154.059998,154.199997,153.610001,153.830002,147.293427,21143900
2017-11-21,154.559998,155.570007,154.490005,155.500000,148.892441,20147800
2017-11-22,155.639999,155.839996,155.339996,155.690002,149.074402,17299000
2017-11-24,155.850006,156.309998,155.759995,156.259995,149.620209,8280600
2017-11-27,156.210007,156.559998,155.830002,156.190002,149.553131,22653400
2017-11-28,156.539993,156.690002,155.699997,156.589996,149.936157,25227300
2017-11-29,156.410004,156.449997,153.119995,153.860001,147.322189,71986300
2017-11-30,154.509995,155.449997,154.149994,155.149994,148.557297,56595500
2017-12-01,154.199997,155.240005,152.259995,154.490005,147.925354,59015800
2017-12-04,155.460007,155.630005,152.559998,152.710007,146.221024,51319100
2017-12-05,152.679993,154.550003,152.100006,152.809998,146.316757,40604200
2017-12-06,152.240005,153.740005,152.059998,153.500000,146.977448,28647800
2017-12-07,153.490005,154.460007,153.330002,154.020004,147.475281,32666200
2017-12-08,155.149994,155.529999,154.460007,154.699997,148.126480,28081700
2017-12-11,154.770004,155.949997,154.759995,155.899994,149.275482,20821500
2017-12-12,155.830002,156.149994,155.360001,155.690002,149.074402,20310300
2017-12-13,156.320007,156.490005,155.759995,155.990005,149.361664,24418500
2017-12-14,156.259995,156.660004,155.710007,155.880005,149.256332,24594700
2017-12-15,156.490005,157.820007,156.229996,157.649994,150.951096,49816200
2017-12-18,158.360001,158.770004,158.070007,158.639999,152.216690,26844500
2017-12-19,158.339996,158.500000,157.259995,157.699997,151.314758,31415000
2017-12-20,158.250000,158.279999,156.910004,157.529999,151.151657,38972600
2017-12-21,157.750000,158.250000,157.369995,157.550003,151.170837,18638700
2017-12-22,157.309998,157.429993,156.949997,157.369995,150.998077,23330400
2017-12-26,156.490005,156.720001,155.949997,156.520004,150.182556,21918700
2017-12-27,156.529999,156.960007,156.389999,156.539993,150.201721,22388200
2017-12-28,157.039993,157.070007,156.539993,156.729996,150.384048,25393800
2017-12-29,156.869995,156.899994,155.699997,155.759995,149.453293,33186000
2018-01-02,156.559998,158.529999,156.169998,158.490005,152.072784,32573300
2018-01-03,158.639999,160.169998,158.610001,160.029999,153.550446,29383600
2018-01-04,160.580002,160.789993,160.080002,160.309998,153.819092,24776100
2018-01-05,161.070007,162.029999,160.770004,161.919998,155.363907,26992300
2018-01-08,161.919998,162.630005,161.860001,162.550003,155.968369,23159100
2018-01-09,162.869995,163.039993,162.070007,162.559998,155.977966,24782400
2018-01-10,161.839996,162.210007,161.119995,162.179993,155.613358,34004000
2018-01-11,162.460007,163.300003,162.210007,163.289993,156.678375,20473500
